agents,distanceMultiplier,profitMultiplier,time,distance
4,1.70,2.50,16710.00,1043540.21
8,1.70,2.50,12940.00,1587668.60
1,1.70,2.60,65040.00,655474.51
2,1.70,2.60,23460.00,763343.55
4,1.70,2.60,17690.00,1043540.21
8,1.70,2.60,14060.00,1587668.60
1,1.70,2.70,65370.00,655474.51
2,1.70,2.70,23800.00,763343.55
4,1.70,2.70,17730.00,1043540.21
8,1.70,2.70,13640.00,1587668.60
1,1.70,2.80,64220.00,655474.51
2,1.70,2.80,23060.00,763343.55
4,1.70,2.80,17340.00,1043540.21
8,1.70,2.80,14030.00,1587668.60
1,1.70,2.90,64270.00,655474.51
2,1.70,2.90,22940.00,763343.55
4,1.70,2.90,17760.00,1043540.21
8,1.70,2.90,13640.00,1587668.60
1,1.70,3.00,64190.00,655474.51
2,1.70,3.00,22950.00,763343.55
4,1.70,3.00,17280.00,1043540.21
8,1.70,3.00,12710.00,1587668.60
1,1.70,3.10,63780.00,655474.51
2,1.70,3.10,22190.00,763343.55
4,1.70,3.10,16650.00,1043540.21
8,1.70,3.10,12620.00,1587668.60
1,1.70,3.20,63660.00,655474.51
2,1.70,3.20,22120.00,763343.55
4,1.70,3.20,16900.00,1043540.21
8,1.70,3.20,12540.00,1587668.60
1,1.70,3.30,63160.00,655474.51
2,1.70,3.30,21860.00,763343.55
4,1.70,3.30,16950.00,1043540.21
8,1.70,3.30,13420.00,1587668.60
1,1.70,3.40,63740.00,655474.51
2,1.70,3.40,22190.00,763343.55
4,1.70,3.40,16710.00,1043540.21
8,1.70,3.40,12530.00,1587668.60
1,1.70,3.50,63360.00,655474.51
2,1.70,3.50,22070.00,763343.55
4,1.70,3.50,16980.00,1043540.21
8,1.70,3.50,12850.00,1587668.60
1,1.70,3.60,63510.00,655474.51
2,1.70,3.60,21860.00,763343.55
4,1.70,3.60,16760.00,1043540.21
8,1.70,3.60,13040.00,1587668.60
1,1.70,3.70,65210.00,655474.51
2,1.70,3.70,22120.00,763343.55
4,1.70,3.70,16350.00,1043540.21
8,1.70,3.70,12770.00,1587668.60
1,1.70,3.80,63570.00,655474.51
2,1.70,3.80,22440.00,763343.55
4,1.70,3.80,17030.00,1043540.21
8,1.70,3.80,12750.00,1587668.60
1,1.70,3.90,63460.00,655474.51
2,1.70,3.90,22400.00,763343.55
4,1.70,3.90,16470.00,1043540.21
8,1.70,3.90,12870.00,1587668.60
1,1.70,4.00,155260.00,655474.51
2,1.70,4.00,23180.00,763343.55
4,1.70,4.00,17440.00,1043540.21
8,1.70,4.00,13900.00,1587668.60
1,1.70,4.10,64730.00,655474.51
2,1.70,4.10,23430.00,763343.55
4,1.70,4.10,17350.00,1043540.21
8,1.70,4.10,13600.00,1587668.60
1,1.70,4.20,64250.00,655474.51
2,1.70,4.20,23210.00,763343.55
4,1.70,4.20,17420.00,1043540.21
8,1.70,4.20,13590.00,1587668.60
1,1.70,4.30,64180.00,655474.51
2,1.70,4.30,30880.00,763343.55
4,1.70,4.30,16610.00,1043540.21
8,1.70,4.30,12900.00,1587668.60
1,1.70,4.40,63590.00,655474.51
2,1.70,4.40,22360.00,763343.55
4,1.70,4.40,16600.00,1043540.21
8,1.70,4.40,12840.00,1587668.60
1,1.70,4.50,63630.00,655474.51
2,1.70,4.50,22120.00,763343.55
4,1.70,4.50,16690.00,1043540.21
8,1.70,4.50,12710.00,1587668.60
1,1.70,4.60,63820.00,655474.51
2,1.70,4.60,22860.00,763343.55
4,1.70,4.60,25960.00,1043540.21
8,1.70,4.60,12690.00,1587668.60
1,1.70,4.70,63410.00,655474.51
2,1.70,4.70,21610.00,763343.55
4,1.70,4.70,16470.00,1043540.21
8,1.70,4.70,12950.00,1587668.60
1,1.70,4.80,63350.00,655474.51
2,1.70,4.80,21920.00,763343.55
4,1.70,4.80,16540.00,1043540.21
8,1.70,4.80,13130.00,1587668.60
1,1.70,4.90,64350.00,655474.51
2,1.70,4.90,22830.00,763343.55
4,1.70,4.90,16790.00,1043540.21
8,1.70,4.90,15380.00,1587668.60
1,1.70,5.00,64140.00,655474.51
2,1.70,5.00,22260.00,763343.55
4,1.70,5.00,16420.00,1043540.21
8,1.70,5.00,12590.00,1587668.60
1,1.80,0.10,63730.00,655474.51
2,1.80,0.10,22160.00,763343.55
4,1.80,0.10,16330.00,1043540.21
8,1.80,0.10,12870.00,1587668.60
1,1.80,0.20,63730.00,655474.51
2,1.80,0.20,22230.00,763343.55
4,1.80,0.20,16450.00,1043540.21
8,1.80,0.20,13090.00,1587668.60
1,1.80,0.30,65840.00,655474.51
2,1.80,0.30,22560.00,763343.55
4,1.80,0.30,16610.00,1043540.21
8,1.80,0.30,12930.00,1587668.60
1,1.80,0.40,63210.00,655474.51
2,1.80,0.40,21780.00,763343.55
4,1.80,0.40,16290.00,1043540.21
8,1.80,0.40,13100.00,1587668.60
1,1.80,0.50,63690.00,655474.51
2,1.80,0.50,22230.00,763343.55
4,1.80,0.50,16530.00,1043540.21
8,1.80,0.50,12760.00,1587668.60
1,1.80,0.60,63960.00,655474.51
2,1.80,0.60,22960.00,763343.55
4,1.80,0.60,16640.00,1043540.21
8,1.80,0.60,12820.00,1587668.60
1,1.80,0.70,63600.00,655474.51
2,1.80,0.70,21910.00,763343.55
4,1.80,0.70,16920.00,1043540.21
8,1.80,0.70,13500.00,1587668.60
1,1.80,0.80,64290.00,655474.51
2,1.80,0.80,22860.00,763343.55
4,1.80,0.80,17480.00,1043540.21
8,1.80,0.80,13590.00,1587668.60
1,1.80,0.90,64180.00,655474.51
2,1.80,0.90,24210.00,763343.55
4,1.80,0.90,17330.00,1043540.21
8,1.80,0.90,13510.00,1587668.60
1,1.80,1.00,64390.00,655474.51
2,1.80,1.00,23250.00,763343.55
4,1.80,1.00,17500.00,1043540.21
8,1.80,1.00,13380.00,1587668.60
1,1.80,1.10,63930.00,655474.51
2,1.80,1.10,23030.00,763343.55
4,1.80,1.10,17260.00,1043540.21
8,1.80,1.10,13340.00,1587668.60
1,1.80,1.20,64150.00,655474.51
2,1.80,1.20,23150.00,763343.55
4,1.80,1.20,17290.00,1043540.21
8,1.80,1.20,14560.00,1587668.60
1,1.80,1.30,63860.00,655474.51
2,1.80,1.30,22560.00,763343.55
4,1.80,1.30,17000.00,1043540.21
8,1.80,1.30,12990.00,1587668.60
1,1.80,1.40,64220.00,655474.51
2,1.80,1.40,23180.00,763343.55
4,1.80,1.40,17070.00,1043540.21
8,1.80,1.40,13580.00,1587668.60
1,1.80,1.50,64490.00,655474.51
2,1.80,1.50,22750.00,763343.55
4,1.80,1.50,17550.00,1043540.21
8,1.80,1.50,13660.00,1587668.60
1,1.80,1.60,118560.00,655474.51
2,1.80,1.60,51530.00,763343.55
4,1.80,1.60,16230.00,1043540.21
8,1.80,1.60,12850.00,1587668.60
1,1.80,1.70,63660.00,655474.51
2,1.80,1.70,22240.00,763343.55
4,1.80,1.70,16250.00,1043540.21
8,1.80,1.70,12650.00,1587668.60
1,1.80,1.80,63390.00,655474.51
2,1.80,1.80,22070.00,763343.55
4,1.80,1.80,16540.00,1043540.21
8,1.80,1.80,15260.00,1587668.60
1,1.80,1.90,102690.00,655474.51
2,1.80,1.90,22210.00,763343.55
4,1.80,1.90,16300.00,1043540.21
8,1.80,1.90,12790.00,1587668.60
1,1.80,2.00,63920.00,655474.51
2,1.80,2.00,22370.00,763343.55
4,1.80,2.00,16350.00,1043540.21
8,1.80,2.00,13060.00,1587668.60
1,1.80,2.10,63970.00,655474.51
2,1.80,2.10,22060.00,763343.55
4,1.80,2.10,16270.00,1043540.21
8,1.80,2.10,13740.00,1587668.60
1,1.80,2.20,72520.00,655474.51
2,1.80,2.20,23250.00,763343.55
4,1.80,2.20,16610.00,1043540.21
8,1.80,2.20,13330.00,1587668.60
1,1.80,2.30,64090.00,655474.51
2,1.80,2.30,22610.00,763343.55
4,1.80,2.30,16220.00,1043540.21
8,1.80,2.30,13550.00,1587668.60
1,1.80,2.40,65140.00,655474.51
2,1.80,2.40,22890.00,763343.55
4,1.80,2.40,17880.00,1043540.21
8,1.80,2.40,13510.00,1587668.60
1,1.80,2.50,65310.00,655474.51
2,1.80,2.50,33480.00,763343.55
4,1.80,2.50,17800.00,1043540.21
8,1.80,2.50,13440.00,1587668.60
1,1.80,2.60,64240.00,655474.51
2,1.80,2.60,22930.00,763343.55
4,1.80,2.60,17410.00,1043540.21
8,1.80,2.60,13780.00,1587668.60
1,1.80,2.70,64580.00,655474.51
2,1.80,2.70,22890.00,763343.55
4,1.80,2.70,17040.00,1043540.21
8,1.80,2.70,13900.00,1587668.60
1,1.80,2.80,64210.00,655474.51
2,1.80,2.80,23010.00,763343.55
4,1.80,2.80,24300.00,1043540.21
8,1.80,2.80,18930.00,1587668.60
1,1.80,2.90,64250.00,655474.51
2,1.80,2.90,22790.00,763343.55
4,1.80,2.90,17570.00,1043540.21
8,1.80,2.90,13870.00,1587668.60
1,1.80,3.00,63910.00,655474.51
2,1.80,3.00,22800.00,763343.55
4,1.80,3.00,17330.00,1043540.21
8,1.80,3.00,13920.00,1587668.60
1,1.80,3.10,66690.00,655474.51
2,1.80,3.10,22090.00,763343.55
4,1.80,3.10,16820.00,1043540.21
8,1.80,3.10,12820.00,1587668.60
1,1.80,3.20,72360.00,655474.51
2,1.80,3.20,22260.00,763343.55
4,1.80,3.20,16350.00,1043540.21
8,1.80,3.20,13710.00,1587668.60
1,1.80,3.30,64110.00,655474.51
2,1.80,3.30,22310.00,763343.55
4,1.80,3.30,16830.00,1043540.21
8,1.80,3.30,13120.00,1587668.60
1,1.80,3.40,71400.00,655474.51
2,1.80,3.40,22190.00,763343.55
4,1.80,3.40,16280.00,1043540.21
8,1.80,3.40,12710.00,1587668.60
1,1.80,3.50,63970.00,655474.51
2,1.80,3.50,27640.00,763343.55
4,1.80,3.50,16520.00,1043540.21
8,1.80,3.50,12650.00,1587668.60
1,1.80,3.60,63490.00,655474.51
2,1.80,3.60,22210.00,763343.55
4,1.80,3.60,16630.00,1043540.21
8,1.80,3.60,12900.00,1587668.60
1,1.80,3.70,63790.00,655474.51
2,1.80,3.70,23850.00,763343.55
4,1.80,3.70,16560.00,1043540.21
8,1.80,3.70,13150.00,1587668.60
1,1.80,3.80,63590.00,655474.51
2,1.80,3.80,21970.00,763343.55
4,1.80,3.80,16400.00,1043540.21
8,1.80,3.80,16850.00,1587668.60
1,1.80,3.90,63400.00,655474.51
2,1.80,3.90,21940.00,763343.55
4,1.80,3.90,16630.00,1043540.21
8,1.80,3.90,12980.00,1587668.60
1,1.80,4.00,63800.00,655474.51
2,1.80,4.00,22790.00,763343.55
4,1.80,4.00,16480.00,1043540.21
8,1.80,4.00,12950.00,1587668.60
1,1.80,4.10,63650.00,655474.51
2,1.80,4.10,22270.00,763343.55
4,1.80,4.10,16230.00,1043540.21
8,1.80,4.10,12680.00,1587668.60
1,1.80,4.20,70200.00,655474.51
2,1.80,4.20,22090.00,763343.55
4,1.80,4.20,16600.00,1043540.21
8,1.80,4.20,12890.00,1587668.60
1,1.80,4.30,63930.00,655474.51
2,1.80,4.30,22140.00,763343.55
4,1.80,4.30,16980.00,1043540.21
8,1.80,4.30,12810.00,1587668.60
1,1.80,4.40,63490.00,655474.51
2,1.80,4.40,22260.00,763343.55
4,1.80,4.40,16580.00,1043540.21
8,1.80,4.40,12930.00,1587668.60
1,1.80,4.50,63670.00,655474.51
2,1.80,4.50,22140.00,763343.55
4,1.80,4.50,21690.00,1043540.21
8,1.80,4.50,12550.00,1587668.60
1,1.80,4.60,63500.00,655474.51
2,1.80,4.60,22550.00,763343.55
4,1.80,4.60,16520.00,1043540.21
8,1.80,4.60,15570.00,1587668.60
1,1.80,4.70,75180.00,655474.51
2,1.80,4.70,22160.00,763343.55
4,1.80,4.70,16490.00,1043540.21
8,1.80,4.70,12930.00,1587668.60
1,1.80,4.80,63410.00,655474.51
2,1.80,4.80,21730.00,763343.55
4,1.80,4.80,16620.00,1043540.21
8,1.80,4.80,13010.00,1587668.60
1,1.80,4.90,81680.00,655474.51
2,1.80,4.90,22000.00,763343.55
4,1.80,4.90,16740.00,1043540.21
8,1.80,4.90,12960.00,1587668.60
1,1.80,5.00,64090.00,655474.51
2,1.80,5.00,22320.00,763343.55
4,1.80,5.00,16420.00,1043540.21
8,1.80,5.00,12830.00,1587668.60
1,1.90,0.10,63130.00,655474.51
2,1.90,0.10,21950.00,763343.55
4,1.90,0.10,16330.00,1043540.21
8,1.90,0.10,13060.00,1587668.60
1,1.90,0.20,63580.00,655474.51
2,1.90,0.20,28320.00,763343.55
4,1.90,0.20,16340.00,1043540.21
8,1.90,0.20,12680.00,1587668.60
1,1.90,0.30,63470.00,655474.51
2,1.90,0.30,22390.00,763343.55
4,1.90,0.30,16550.00,1043540.21
8,1.90,0.30,12930.00,1587668.60
1,1.90,0.40,63530.00,655474.51
2,1.90,0.40,22200.00,763343.55
4,1.90,0.40,16790.00,1043540.21
8,1.90,0.40,12810.00,1587668.60
1,1.90,0.50,63740.00,655474.51
2,1.90,0.50,22190.00,763343.55
4,1.90,0.50,17190.00,1043540.21
8,1.90,0.50,17040.00,1587668.60
1,1.90,0.60,63550.00,655474.51
2,1.90,0.60,29700.00,763343.55
4,1.90,0.60,16810.00,1043540.21
8,1.90,0.60,12740.00,1587668.60
1,1.90,0.70,64180.00,655474.51
2,1.90,0.70,22190.00,763343.55
4,1.90,0.70,16710.00,1043540.21
8,1.90,0.70,12880.00,1587668.60
1,1.90,0.80,63690.00,655474.51
2,1.90,0.80,21610.00,763343.55
4,1.90,0.80,16390.00,1043540.21
8,1.90,0.80,12790.00,1587668.60
1,1.90,0.90,65490.00,655474.51
2,1.90,0.90,22330.00,763343.55
4,1.90,0.90,16570.00,1043540.21
8,1.90,0.90,12550.00,1587668.60
1,1.90,1.00,63310.00,655474.51
2,1.90,1.00,22090.00,763343.55
4,1.90,1.00,16250.00,1043540.21
8,1.90,1.00,12970.00,1587668.60
1,1.90,1.10,63460.00,655474.51
2,1.90,1.10,22260.00,763343.55
4,1.90,1.10,16930.00,1043540.21
8,1.90,1.10,13030.00,1587668.60
1,1.90,1.20,63560.00,655474.51
2,1.90,1.20,21370.00,763343.55
4,1.90,1.20,17570.00,1043540.21
8,1.90,1.20,13490.00,1587668.60
1,1.90,1.30,63640.00,655474.51
2,1.90,1.30,22350.00,763343.55
4,1.90,1.30,16240.00,1043540.21
8,1.90,1.30,13130.00,1587668.60
1,1.90,1.40,63250.00,655474.51
2,1.90,1.40,22070.00,763343.55
4,1.90,1.40,16640.00,1043540.21
8,1.90,1.40,12960.00,1587668.60
1,1.90,1.50,63770.00,655474.51
2,1.90,1.50,22090.00,763343.55
4,1.90,1.50,16360.00,1043540.21
8,1.90,1.50,13040.00,1587668.60
1,1.90,1.60,63460.00,655474.51
2,1.90,1.60,22010.00,763343.55
4,1.90,1.60,16320.00,1043540.21
8,1.90,1.60,12990.00,1587668.60
1,1.90,1.70,63840.00,655474.51
2,1.90,1.70,22100.00,763343.55
4,1.90,1.70,16360.00,1043540.21
8,1.90,1.70,12940.00,1587668.60
1,1.90,1.80,63420.00,655474.51
2,1.90,1.80,22070.00,763343.55
4,1.90,1.80,16480.00,1043540.21
8,1.90,1.80,12920.00,1587668.60
1,1.90,1.90,63520.00,655474.51
2,1.90,1.90,23590.00,763343.55
4,1.90,1.90,16620.00,1043540.21
8,1.90,1.90,15090.00,1587668.60
1,1.90,2.00,64380.00,655474.51
2,1.90,2.00,23380.00,763343.55
4,1.90,2.00,17290.00,1043540.21
8,1.90,2.00,13720.00,1587668.60
1,1.90,2.10,64220.00,655474.51
2,1.90,2.10,22870.00,763343.55
4,1.90,2.10,17830.00,1043540.21
8,1.90,2.10,13800.00,1587668.60
1,1.90,2.20,63980.00,655474.51
2,1.90,2.20,25490.00,763343.55
4,1.90,2.20,16770.00,1043540.21
8,1.90,2.20,12740.00,1587668.60
1,1.90,2.30,63340.00,655474.51
2,1.90,2.30,22030.00,763343.55
4,1.90,2.30,16520.00,1043540.21
8,1.90,2.30,13170.00,1587668.60
1,1.90,2.40,63800.00,655474.51
2,1.90,2.40,22160.00,763343.55
4,1.90,2.40,16520.00,1043540.21
8,1.90,2.40,12820.00,1587668.60
1,1.90,2.50,63590.00,655474.51
2,1.90,2.50,22040.00,763343.55
4,1.90,2.50,16370.00,1043540.21
8,1.90,2.50,15540.00,1587668.60
1,1.90,2.60,64320.00,655474.51
2,1.90,2.60,21910.00,763343.55
4,1.90,2.60,16840.00,1043540.21
8,1.90,2.60,12300.00,1587668.60
1,1.90,2.70,63400.00,655474.51
2,1.90,2.70,22170.00,763343.55
4,1.90,2.70,16500.00,1043540.21
8,1.90,2.70,13010.00,1587668.60
1,1.90,2.80,63490.00,655474.51
2,1.90,2.80,22300.00,763343.55
4,1.90,2.80,16620.00,1043540.21
8,1.90,2.80,13400.00,1587668.60
1,1.90,2.90,90530.00,655474.51
2,1.90,2.90,22350.00,763343.55
4,1.90,2.90,16490.00,1043540.21
8,1.90,2.90,13090.00,1587668.60
1,1.90,3.00,63770.00,655474.51
2,1.90,3.00,22530.00,763343.55
4,1.90,3.00,16520.00,1043540.21
8,1.90,3.00,12930.00,1587668.60
1,1.90,3.10,63500.00,655474.51
2,1.90,3.10,22190.00,763343.55
4,1.90,3.10,16770.00,1043540.21
8,1.90,3.10,13010.00,1587668.60
1,1.90,3.20,70180.00,655474.51
2,1.90,3.20,21980.00,763343.55
4,1.90,3.20,16510.00,1043540.21
8,1.90,3.20,13010.00,1587668.60
1,1.90,3.30,63400.00,655474.51
2,1.90,3.30,22290.00,763343.55
4,1.90,3.30,16850.00,1043540.21
8,1.90,3.30,13550.00,1587668.60
1,1.90,3.40,64500.00,655474.51
2,1.90,3.40,23370.00,763343.55
4,1.90,3.40,17420.00,1043540.21
8,1.90,3.40,13960.00,1587668.60
1,1.90,3.50,64600.00,655474.51
2,1.90,3.50,22910.00,763343.55
4,1.90,3.50,16530.00,1043540.21
8,1.90,3.50,12810.00,1587668.60
1,1.90,3.60,63580.00,655474.51
2,1.90,3.60,22430.00,763343.55
4,1.90,3.60,16490.00,1043540.21
8,1.90,3.60,12710.00,1587668.60
1,1.90,3.70,63480.00,655474.51
2,1.90,3.70,21820.00,763343.55
4,1.90,3.70,16800.00,1043540.21
8,1.90,3.70,12830.00,1587668.60
1,1.90,3.80,63950.00,655474.51
2,1.90,3.80,22280.00,763343.55
4,1.90,3.80,19860.00,1043540.21
8,1.90,3.80,13370.00,1587668.60
1,1.90,3.90,62980.00,655474.51
2,1.90,3.90,21790.00,763343.55
4,1.90,3.90,16210.00,1043540.21
8,1.90,3.90,13010.00,1587668.60
1,1.90,4.00,63880.00,655474.51
2,1.90,4.00,22080.00,763343.55
4,1.90,4.00,16540.00,1043540.21
8,1.90,4.00,12690.00,1587668.60
1,1.90,4.10,63260.00,655474.51
2,1.90,4.10,22170.00,763343.55
4,1.90,4.10,16650.00,1043540.21
8,1.90,4.10,13250.00,1587668.60
1,1.90,4.20,63400.00,655474.51
2,1.90,4.20,22480.00,763343.55
4,1.90,4.20,16240.00,1043540.21
8,1.90,4.20,12960.00,1587668.60
1,1.90,4.30,63420.00,655474.51
2,1.90,4.30,22220.00,763343.55
4,1.90,4.30,16490.00,1043540.21
8,1.90,4.30,13040.00,1587668.60
1,1.90,4.40,64070.00,655474.51
2,1.90,4.40,22260.00,763343.55
4,1.90,4.40,16320.00,1043540.21
8,1.90,4.40,12680.00,1587668.60
1,1.90,4.50,70420.00,655474.51
2,1.90,4.50,22440.00,763343.55
4,1.90,4.50,16590.00,1043540.21
8,1.90,4.50,12860.00,1587668.60
1,1.90,4.60,63780.00,655474.51
2,1.90,4.60,22020.00,763343.55
4,1.90,4.60,16320.00,1043540.21
8,1.90,4.60,12920.00,1587668.60
1,1.90,4.70,65350.00,655474.51
2,1.90,4.70,23160.00,763343.55
4,1.90,4.70,17300.00,1043540.21
8,1.90,4.70,13620.00,1587668.60
1,1.90,4.80,64530.00,655474.51
2,1.90,4.80,22270.00,763343.55
4,1.90,4.80,16500.00,1043540.21
8,1.90,4.80,13090.00,1587668.60
1,1.90,4.90,63620.00,655474.51
2,1.90,4.90,22240.00,763343.55
4,1.90,4.90,16610.00,1043540.21
8,1.90,4.90,12880.00,1587668.60
1,1.90,5.00,63930.00,655474.51
2,1.90,5.00,22110.00,763343.55
4,1.90,5.00,16650.00,1043540.21
8,1.90,5.00,13030.00,1587668.60
1,2.00,0.10,63830.00,655474.51
2,2.00,0.10,25310.00,763343.55
4,2.00,0.10,16270.00,1043540.21
8,2.00,0.10,12840.00,1587668.60
1,2.00,0.20,63940.00,655474.51
2,2.00,0.20,22140.00,763343.55
4,2.00,0.20,16800.00,1043540.21
8,2.00,0.20,12510.00,1587668.60
1,2.00,0.30,63740.00,655474.51
2,2.00,0.30,22640.00,763343.55
4,2.00,0.30,16580.00,1043540.21
8,2.00,0.30,12920.00,1587668.60
1,2.00,0.40,63330.00,655474.51
2,2.00,0.40,21720.00,763343.55
4,2.00,0.40,16890.00,1043540.21
8,2.00,0.40,13450.00,1587668.60
1,2.00,0.50,63340.00,655474.51
2,2.00,0.50,21840.00,763343.55
4,2.00,0.50,16580.00,1043540.21
8,2.00,0.50,13270.00,1587668.60
1,2.00,0.60,63730.00,655474.51
2,2.00,0.60,22210.00,763343.55
4,2.00,0.60,16680.00,1043540.21
8,2.00,0.60,13000.00,1587668.60
1,2.00,0.70,64040.00,655474.51
2,2.00,0.70,22240.00,763343.55
4,2.00,0.70,16680.00,1043540.21
8,2.00,0.70,13030.00,1587668.60
1,2.00,0.80,66190.00,655474.51
2,2.00,0.80,21770.00,763343.55
4,2.00,0.80,16560.00,1043540.21
8,2.00,0.80,12780.00,1587668.60
1,2.00,0.90,64000.00,655474.51
2,2.00,0.90,22080.00,763343.55
4,2.00,0.90,16270.00,1043540.21
8,2.00,0.90,13120.00,1587668.60
1,2.00,1.00,64230.00,655474.51
2,2.00,1.00,23130.00,763343.55
4,2.00,1.00,17480.00,1043540.21
8,2.00,1.00,13890.00,1587668.60
1,2.00,1.10,65090.00,655474.51
2,2.00,1.10,22840.00,763343.55
4,2.00,1.10,17440.00,1043540.21
8,2.00,1.10,13560.00,1587668.60
1,2.00,1.20,63870.00,655474.51
2,2.00,1.20,22820.00,763343.55
4,2.00,1.20,17520.00,1043540.21
8,2.00,1.20,13670.00,1587668.60
1,2.00,1.30,64390.00,655474.51
2,2.00,1.30,22970.00,763343.55
4,2.00,1.30,17670.00,1043540.21
8,2.00,1.30,13620.00,1587668.60
1,2.00,1.40,64150.00,655474.51
2,2.00,1.40,25860.00,763343.55
4,2.00,1.40,17560.00,1043540.21
8,2.00,1.40,13620.00,1587668.60
1,2.00,1.50,64270.00,655474.51
2,2.00,1.50,22830.00,763343.55
4,2.00,1.50,17540.00,1043540.21
8,2.00,1.50,13330.00,1587668.60
1,2.00,1.60,64160.00,655474.51
2,2.00,1.60,22970.00,763343.55
4,2.00,1.60,17480.00,1043540.21
8,2.00,1.60,13380.00,1587668.60
1,2.00,1.70,63590.00,655474.51
2,2.00,1.70,22750.00,763343.55
4,2.00,1.70,18010.00,1043540.21
8,2.00,1.70,13030.00,1587668.60
1,2.00,1.80,64460.00,655474.51
2,2.00,1.80,22910.00,763343.55
4,2.00,1.80,17530.00,1043540.21
8,2.00,1.80,13450.00,1587668.60
1,2.00,1.90,64120.00,655474.51
2,2.00,1.90,22810.00,763343.55
4,2.00,1.90,17790.00,1043540.21
8,2.00,1.90,13660.00,1587668.60
1,2.00,2.00,64230.00,655474.51
2,2.00,2.00,22540.00,763343.55
4,2.00,2.00,17470.00,1043540.21
8,2.00,2.00,13580.00,1587668.60
1,2.00,2.10,63850.00,655474.51
2,2.00,2.10,22020.00,763343.55
4,2.00,2.10,16600.00,1043540.21
8,2.00,2.10,12740.00,1587668.60
1,2.00,2.20,63770.00,655474.51
2,2.00,2.20,22590.00,763343.55
4,2.00,2.20,16400.00,1043540.21
8,2.00,2.20,12770.00,1587668.60
1,2.00,2.30,63510.00,655474.51
2,2.00,2.30,22250.00,763343.55
4,2.00,2.30,16350.00,1043540.21
8,2.00,2.30,12670.00,1587668.60
1,2.00,2.40,70830.00,655474.51
2,2.00,2.40,41700.00,763343.55
4,2.00,2.40,38390.00,1043540.21
8,2.00,2.40,12760.00,1587668.60
1,2.00,2.50,63560.00,655474.51
2,2.00,2.50,24280.00,763343.55
4,2.00,2.50,17700.00,1043540.21
8,2.00,2.50,13720.00,1587668.60
1,2.00,2.60,64180.00,655474.51
2,2.00,2.60,22980.00,763343.55
4,2.00,2.60,17270.00,1043540.21
8,2.00,2.60,20130.00,1587668.60
1,2.00,2.70,64580.00,655474.51
2,2.00,2.70,57820.00,763343.55
4,2.00,2.70,17480.00,1043540.21
8,2.00,2.70,13770.00,1587668.60
1,2.00,2.80,64350.00,655474.51
2,2.00,2.80,22950.00,763343.55
4,2.00,2.80,17290.00,1043540.21
8,2.00,2.80,13740.00,1587668.60
1,2.00,2.90,64390.00,655474.51
2,2.00,2.90,22950.00,763343.55
4,2.00,2.90,21540.00,1043540.21
8,2.00,2.90,13570.00,1587668.60
1,2.00,3.00,64500.00,655474.51
2,2.00,3.00,28610.00,763343.55
4,2.00,3.00,17080.00,1043540.21
8,2.00,3.00,13540.00,1587668.60
1,2.00,3.10,63980.00,655474.51
2,2.00,3.10,22740.00,763343.55
4,2.00,3.10,17200.00,1043540.21
8,2.00,3.10,13690.00,1587668.60
1,2.00,3.20,64300.00,655474.51
2,2.00,3.20,22640.00,763343.55
4,2.00,3.20,17430.00,1043540.21
8,2.00,3.20,18010.00,1587668.60
1,2.00,3.30,63630.00,655474.51
2,2.00,3.30,23570.00,763343.55
4,2.00,3.30,22950.00,1043540.21
8,2.00,3.30,13650.00,1587668.60
1,2.00,3.40,63640.00,655474.51
2,2.00,3.40,22980.00,763343.55
4,2.00,3.40,16890.00,1043540.21
8,2.00,3.40,13600.00,1587668.60
1,2.00,3.50,63880.00,655474.51
2,2.00,3.50,22970.00,763343.55
4,2.00,3.50,17010.00,1043540.21
8,2.00,3.50,17830.00,1587668.60
1,2.00,3.60,63770.00,655474.51
2,2.00,3.60,23160.00,763343.55
4,2.00,3.60,17240.00,1043540.21
8,2.00,3.60,13600.00,1587668.60
1,2.00,3.70,82390.00,655474.51
2,2.00,3.70,22970.00,763343.55
4,2.00,3.70,17430.00,1043540.21
8,2.00,3.70,13460.00,1587668.60
1,2.00,3.80,64260.00,655474.51
2,2.00,3.80,23310.00,763343.55
4,2.00,3.80,17930.00,1043540.21
8,2.00,3.80,13810.00,1587668.60
1,2.00,3.90,69410.00,655474.51
2,2.00,3.90,24390.00,763343.55
4,2.00,3.90,18680.00,1043540.21
8,2.00,3.90,14690.00,1587668.60
1,2.00,4.00,65370.00,655474.51
2,2.00,4.00,23610.00,763343.55
4,2.00,4.00,17360.00,1043540.21
8,2.00,4.00,13430.00,1587668.60
1,2.00,4.10,64220.00,655474.51
2,2.00,4.10,23130.00,763343.55
4,2.00,4.10,17370.00,1043540.21
8,2.00,4.10,13580.00,1587668.60
1,2.00,4.20,69880.00,655474.51
2,2.00,4.20,22850.00,763343.55
4,2.00,4.20,17080.00,1043540.21
8,2.00,4.20,13700.00,1587668.60
1,2.00,4.30,64680.00,655474.51
2,2.00,4.30,22820.00,763343.55
4,2.00,4.30,24250.00,1043540.21
8,2.00,4.30,13510.00,1587668.60
1,2.00,4.40,64420.00,655474.51
2,2.00,4.40,22810.00,763343.55
4,2.00,4.40,17330.00,1043540.21
8,2.00,4.40,13620.00,1587668.60
1,2.00,4.50,71270.00,655474.51
2,2.00,4.50,28060.00,763343.55
4,2.00,4.50,16090.00,1043540.21
